county,year,total_postings,mention_specialized,mention_software,mention_common,n_corporate,n_university,n_federal_lab,n_government,n_staffing,n_unclassified,n_remote,n_hybrid,n_onsite,share_remote,share_hybrid,share_onsite,share_specialized,share_software,share_common,mean_skills_per_posting,n_distinct_skills,n_rca_skills,avg_ubiquity,skill_hhi,skill_entropy,eci,fitness,skill_density,skill_coherence,avg_centrality,corp_n_rca_skills,univ_n_rca_skills,fede_n_rca_skills,gove_n_rca_skills,staf_n_rca_skills,rucc_2023,rucc_tier
21171,2018,232,818,10,418,173,0,0,1,37,21,0,0,232,0.0,0.0,1.0,0.656501,0.00802568,0.335474,5.37069,292.0,261.0,1362.03,0.0130459,7.14553,-0.555972,1.01813e-9,0.00799556,0.345033,0.0620766,87.0,,,0.0,11.0,8,nonmetro_adjacent
21173,2018,1229,5777,234,4762,841,3,0,5,280,100,2,6,1220,0.00162734,0.00488202,0.992677,0.536248,0.021721,0.442031,8.76566,1200.0,892.0,970.244,0.00605135,8.7048,-0.798897,3.7407e-8,0.0284835,0.264564,0.07002,442.0,1.0,,2.0,133.0,6,nonmetro_adjacent
21175,2018,353,1970,37,823,219,3,0,3,103,25,4,0,348,0.0113314,0.0,0.985836,0.696113,0.0130742,0.290813,8.017,562.0,469.0,1104.41,0.00555482,8.27004,-0.649053,3.84908e-9,0.014746,0.292371,0.0656293,222.0,,,,32.0,9,rural
21177,2018,809,4106,94,2071,473,4,0,22,169,141,2,0,807,0.00247219,0.0,0.997528,0.65476,0.0149896,0.33025,7.75154,909.0,683.0,1041.74,0.00563592,8.50068,-0.751315,1.62676e-8,0.0215025,0.271211,0.067519,232.0,,0.0,5.0,55.0,6,nonmetro_adjacent
21179,2018,1628,8108,275,5128,1201,3,0,3,337,84,13,6,1609,0.00798526,0.0036855,0.988329,0.600104,0.0203538,0.379543,8.29914,1510.0,1102.0,906.088,0.00483157,9.007,-0.842901,7.94808e-8,0.0350805,0.249063,0.0710211,541.0,,,2.0,156.0,1,large_metro
21181,2018,110,440,20,343,73,14,0,1,9,13,0,0,110,0.0,0.0,1.0,0.547945,0.0249066,0.427148,7.3,270.0,240.0,1225.62,0.008708,7.49244,-0.463977,3.71934e-9,0.0077076,0.296501,0.0642404,77.0,4.0,,,2.0,8,nonmetro_adjacent
21183,2018,561,2031,94,1531,431,1,0,4,89,36,0,0,561,0.0,0.0,1.0,0.555525,0.0257112,0.418764,6.51693,644.0,518.0,1123.65,0.00632589,8.31544,-0.711655,5.29761e-9,0.0161163,0.293068,0.0655761,243.0,,,1.0,40.0,6,nonmetro_adjacent
21185,2018,2486,9670,741,7139,1663,13,1,68,293,448,8,35,2435,0.00321802,0.0140788,0.979485,0.550997,0.0422222,0.406781,7.05953,1647.0,1147.0,816.259,0.00463938,9.10778,-0.743992,1.85544e-7,0.0385169,0.218414,0.0730646,558.0,8.0,,21.0,138.0,1,large_metro
21187,2018,185,743,14,483,125,3,0,0,37,20,2,3,180,0.0108108,0.0162162,0.972973,0.599194,0.0112903,0.389516,6.7027,355.0,317.0,1290.1,0.00753122,7.75081,-0.595783,1.51234e-9,0.00984292,0.32724,0.0635243,94.0,,,,31.0,8,nonmetro_adjacent
21189,2018,64,169,11,128,44,9,0,1,6,4,1,0,63,0.015625,0.0,0.984375,0.548701,0.0357143,0.415584,4.8125,156.0,145.0,1240.54,0.0126497,6.92059,-0.340844,1.22175e-9,0.00469804,0.276711,0.0632989,21.0,4.0,,,,9,rural
21191,2018,238,810,25,519,175,2,0,3,35,23,3,0,233,0.012605,0.0,0.978992,0.598228,0.0184638,0.383309,5.68908,345.0,303.0,1185.28,0.00800298,7.73432,-0.550629,2.39228e-9,0.00958021,0.305491,0.0640418,108.0,,,3.0,20.0,1,large_metro
21193,2018,1815,8669,315,4249,783,55,0,26,867,84,8,2,1805,0.00440771,0.00110193,0.99449,0.655105,0.0238041,0.321091,7.29091,1470.0,1062.0,815.116,0.00418137,9.10525,-0.678199,7.91405e-8,0.035952,0.22675,0.0734389,512.0,44.0,,15.0,194.0,7,rural
21195,2018,1667,8104,370,5926,1357,64,2,17,166,61,10,2,1653,0.0059988,0.00119976,0.991602,0.562778,0.0256944,0.411528,8.63827,1677.0,1179.0,806.709,0.00568134,8.97009,-0.697298,2.03207e-7,0.0398545,0.223101,0.073842,543.0,58.0,,14.0,51.0,7,rural
21197,2018,236,1014,18,792,182,1,0,9,28,16,8,0,227,0.0338983,0.0,0.961864,0.555921,0.00986842,0.434211,7.72881,356.0,307.0,1305.57,0.00932318,7.55842,-0.583439,1.37702e-9,0.00941149,0.334594,0.0627068,122.0,,,8.0,10.0,8,nonmetro_adjacent
21199,2018,3208,13394,390,12763,2552,60,2,48,335,211,23,3,3182,0.00716958,0.000935162,0.991895,0.504539,0.0146909,0.48077,8.27525,1813.0,1053.0,833.386,0.018549,8.04479,-0.669707,2.56434e-7,0.0354458,0.228396,0.0730495,455.0,26.0,,65.0,156.0,5,rural
21201,2018,46,202,0,34,23,0,0,0,17,6,1,0,45,0.0217391,0.0,0.978261,0.855932,0.0,0.144068,5.13043,116.0,108.0,1456.35,0.0146151,6.50486,-0.416582,2.23315e-10,0.00332681,0.374794,0.0600661,5.0,0.0,,,18.0,8,nonmetro_adjacent
21203,2018,300,1273,19,670,198,2,0,4,74,22,4,0,296,0.0133333,0.0,0.986667,0.648828,0.009684,0.341488,6.54,450.0,375.0,1275.79,0.00714493,7.90072,-0.633387,2.24267e-9,0.0116192,0.324519,0.064172,126.0,,,2.0,32.0,9,rural
21205,2018,889,4901,205,3402,555,138,0,19,118,59,9,6,874,0.0101237,0.00674916,0.983127,0.576046,0.024095,0.399859,9.5703,1342.0,1032.0,872.915,0.00512546,9.01219,-0.749587,1.00426e-7,0.0337231,0.229689,0.0711641,339.0,117.0,,34.0,69.0,6,nonmetro_adjacent
21207,2018,335,1567,49,926,240,2,0,3,68,22,1,0,334,0.00298507,0.0,0.997015,0.616444,0.0192762,0.36428,7.58806,466.0,356.0,1218.96,0.00957633,7.69517,-0.620119,3.745e-9,0.0109329,0.306805,0.0631368,126.0,,,,22.0,9,rural
21209,2018,5615,30215,4361,17863,3775,113,13,12,1042,660,39,60,5511,0.00694568,0.0106857,0.981478,0.576193,0.0831633,0.340643,9.33909,2787.0,1654.0,642.442,0.003426,9.72837,-0.570518,0.00000217802,0.0578434,0.182104,0.0760997,954.0,111.0,27.0,12.0,555.0,2,small_metro
21211,2018,5601,37275,3834,23136,4398,24,0,14,831,334,784,39,4767,0.139975,0.00696304,0.851098,0.580201,0.0596778,0.360121,11.4703,3341.0,1776.0,555.245,0.00419392,9.5372,-0.186516,8.89561e-7,0.0663873,0.187129,0.08124,1135.0,28.0,,6.0,319.0,1,large_metro
21213,2018,1337,5610,277,3670,908,2,0,41,290,96,3,15,1319,0.00224383,0.0112191,0.986537,0.587004,0.028984,0.384012,7.14809,1128.0,838.0,969.368,0.00594083,8.67603,-0.776082,3.22619e-8,0.0268081,0.26333,0.0696146,359.0,,,13.0,133.0,6,nonmetro_adjacent
21215,2018,286,1055,6,545,199,1,0,4,64,18,2,1,283,0.00699301,0.0034965,0.98951,0.656912,0.00373599,0.339352,5.61538,353.0,291.0,1359.36,0.00968581,7.4563,-0.5969,1.48611e-9,0.00898171,0.350499,0.063084,84.0,,,1.0,27.0,1,large_metro
21217,2018,736,4023,184,2736,525,3,0,10,141,57,4,1,731,0.00543478,0.0013587,0.993207,0.579433,0.0265015,0.394066,9.43342,1014.0,767.0,994.549,0.00687877,8.56918,-0.756387,2.55183e-8,0.024633,0.264344,0.0692791,333.0,0.0,,3.0,77.0,7,rural
21219,2018,406,1438,94,871,330,4,0,2,26,44,2,1,402,0.00492611,0.00246305,0.990148,0.598419,0.0391178,0.362464,5.91872,482.0,403.0,1071.98,0.00679221,8.09304,-0.577836,6.91917e-9,0.0130048,0.271263,0.0660346,146.0,,,,8.0,8,nonmetro_adjacent
02122,2018,4793,25423,1051,14022,1854,89,1,189,889,1771,43,60,4689,0.00897142,0.0125183,0.978302,0.62779,0.0259532,0.346256,8.44899,2887.0,1993.0,652.153,0.00345487,9.61464,-0.701233,9.35063e-7,0.0666947,0.188375,0.0756413,822.0,102.0,,298.0,187.0,7,rural
21221,2018,285,1536,44,622,166,0,0,8,76,35,0,3,282,0.0,0.0105263,0.989474,0.697548,0.0199818,0.28247,7.72632,565.0,465.0,1128.49,0.00617101,8.17572,-0.656405,6.54326e-9,0.0146012,0.286533,0.0653837,125.0,,,9.0,25.0,2,small_metro
21223,2018,143,769,8,595,106,1,0,4,12,20,1,0,142,0.00699301,0.0,0.993007,0.560496,0.0058309,0.433673,9.59441,333.0,287.0,1249.83,0.00785812,7.62962,-0.541665,2.06815e-9,0.00925317,0.310137,0.0652144,121.0,,,2.0,6.0,8,nonmetro_adjacent
21225,2018,529,2114,67,1618,252,101,0,2,54,120,2,1,526,0.00378072,0.00189036,0.994329,0.556462,0.0176362,0.425902,7.18147,667.0,545.0,1095.61,0.0108591,8.00572,-0.679983,9.00886e-9,0.0174364,0.287666,0.0674456,192.0,45.0,,,35.0,8,nonmetro_adjacent
21227,2018,11650,75213,7623,45697,8097,577,9,55,1884,1028,1037,46,10551,0.0890129,0.0039485,0.905665,0.585165,0.0593077,0.355527,11.0329,5480.0,2925.0,498.04,0.00345203,10.0593,-0.0269052,0.0000210798,0.108852,0.165622,0.0829196,1800.0,289.0,42.0,49.0,630.0,3,small_metro
21229,2018,256,893,24,749,157,2,0,4,75,18,4,2,250,0.015625,0.0078125,0.976563,0.536014,0.0144058,0.44958,6.50781,435.0,388.0,1213.15,0.00714163,8.00963,-0.64945,2.1739e-9,0.0121245,0.313297,0.0646404,125.0,,,,28.0,8,nonmetro_adjacent
21231,2018,672,2889,54,2224,486,4,0,18,68,96,13,0,659,0.0193452,0.0,0.980655,0.559125,0.0104509,0.430424,7.68899,736.0,582.0,1090.86,0.00679271,8.26766,-0.717359,9.11553e-9,0.0184689,0.285245,0.0673135,238.0,1.0,,34.0,36.0,7,rural
21233,2018,268,916,20,670,164,1,0,0,18,85,3,0,265,0.011194,0.0,0.988806,0.570361,0.0124533,0.417186,5.99254,337.0,277.0,1296.56,0.0109761,7.28229,-0.567345,1.63898e-9,0.00868456,0.334705,0.0636184,92.0,,,0.0,3.0,9,rural
21235,2018,1637,8160,683,6247,1152,62,0,20,312,91,5,4,1628,0.00305437,0.00244349,0.994502,0.540755,0.0452618,0.413983,9.21808,1751.0,1164.0,758.288,0.00532094,9.15607,-0.610184,6.75021e-7,0.0401082,0.20022,0.0737891,492.0,84.0,,23.0,157.0,7,rural
21237,2018,80,370,2,245,53,1,0,6,16,4,0,0,80,0.0,0.0,1.0,0.599676,0.00324149,0.397083,7.7125,198.0,188.0,1427.57,0.00883398,7.22944,-0.517943,4.45889e-10,0.00577619,0.350834,0.0612875,35.0,,,16.0,19.0,9,rural
21239,2018,3102,12995,1051,9184,1566,854,0,3,265,414,7,19,3072,0.00225661,0.00612508,0.990329,0.559406,0.0452432,0.395351,7.48872,2354.0,1589.0,657.909,0.0042418,9.42127,-0.547236,0.00000968026,0.0561916,0.178671,0.0761445,527.0,313.0,,,145.0,2,small_metro
02130,2018,1700,9805,627,5792,760,21,0,96,278,545,21,7,1672,0.0123529,0.00411765,0.983529,0.604352,0.0386464,0.357002,9.54353,1911.0,1355.0,719.701,0.00414613,9.31569,-0.665454,2.46952e-7,0.0459654,0.20301,0.0741772,488.0,13.0,,172.0,63.0,7,rural
02150,2018,1418,8226,309,3594,599,19,4,75,294,427,7,7,1404,0.00493653,0.00493653,0.990127,0.678209,0.0254761,0.296315,8.5536,1630.0,1285.0,760.428,0.00300742,9.48838,-0.697053,3.02371e-7,0.0433258,0.209365,0.0736094,377.0,9.0,23.0,124.0,118.0,7,rural
02158,2018,590,4742,85,760,83,1,0,4,370,132,4,1,585,0.00677966,0.00169492,0.991525,0.848756,0.0152139,0.13603,9.46949,413.0,256.0,878.026,0.0230601,6.48588,-0.33931,5.97837e-9,0.00888463,0.221313,0.0688916,64.0,,,1.0,46.0,9,rural
02164,2018,103,745,34,148,37,0,0,2,57,7,1,1,101,0.00970874,0.00970874,0.980583,0.803668,0.0366775,0.159655,9.0,307.0,260.0,856.038,0.0117871,7.35098,-0.357866,4.41254e-9,0.00869557,0.204134,0.0662888,33.0,,,0.0,23.0,9,rural
02170,2018,4490,21355,1032,12608,2214,101,5,153,744,1273,47,42,4399,0.0104677,0.00935412,0.979733,0.61023,0.0294899,0.36028,7.79399,2690.0,1808.0,679.904,0.00416268,9.43659,-0.670789,0.00000224744,0.061439,0.194987,0.0759894,723.0,91.0,0.0,222.0,141.0,2,small_metro
02180,2018,1642,9247,196,3097,292,16,0,62,464,808,6,2,1634,0.00365408,0.00121803,0.995128,0.7374,0.01563,0.24697,7.63703,1191.0,870.0,803.166,0.00506506,8.65738,-0.582155,1.28889e-7,0.0298421,0.220681,0.0725515,228.0,17.0,,123.0,85.0,9,rural
02185,2018,1366,10273,707,4917,821,1,33,40,327,144,165,9,1192,0.120791,0.00658858,0.872621,0.646223,0.0444738,0.309304,11.6376,1706.0,1189.0,703.824,0.00414058,9.13647,-0.582735,3.66102e-7,0.040553,0.193534,0.0728746,527.0,,56.0,49.0,68.0,9,rural
02188,2018,1214,9128,481,4809,489,8,0,17,254,446,56,5,1153,0.0461285,0.00411862,0.949753,0.633098,0.0333611,0.333541,11.8764,1265.0,953.0,795.484,0.00424237,8.8816,-0.634441,5.96956e-8,0.0324632,0.220991,0.072709,364.0,7.0,,19.0,62.0,9,rural
02195,2018,338,2268,77,745,112,2,0,31,132,61,21,0,317,0.0621302,0.0,0.93787,0.733981,0.0249191,0.2411,9.14201,637.0,522.0,918.843,0.00603115,8.31685,-0.554325,1.71793e-8,0.0170478,0.236323,0.0673296,117.0,,,63.0,24.0,9,rural
02198,2018,419,3486,83,816,103,1,0,31,196,88,25,2,392,0.0596659,0.00477327,0.935561,0.794983,0.0189282,0.186089,10.4654,698.0,532.0,818.367,0.00901773,8.00872,-0.456126,1.75595e-8,0.0182537,0.217286,0.0701959,120.0,,,60.0,52.0,9,rural
21999,2018,749,5001,596,3387,438,2,14,2,250,43,29,1,718,0.0387183,0.00133511,0.958611,0.556656,0.0663402,0.377004,11.9947,1841.0,1345.0,615.763,0.0040912,9.55459,-0.396292,0.00000435278,0.0502043,0.175531,0.078542,366.0,,29.0,0.0,214.0,,
22001,2018,1174,5376,192,2986,786,37,0,30,212,109,25,12,1137,0.0212947,0.0102215,0.968484,0.628478,0.0224456,0.349076,7.2862,1240.0,948.0,928.219,0.00554658,8.75336,-0.772471,2.71241e-7,0.0305231,0.245387,0.0701994,334.0,36.0,,57.0,56.0,2,small_metro
22003,2018,455,2487,55,1372,275,2,0,74,77,27,39,2,414,0.0857143,0.0043956,0.90989,0.635411,0.0140521,0.350537,8.6022,853.0,715.0,981.196,0.0049733,8.72181,-0.706627,1.94746e-8,0.0230604,0.25005,0.0686222,164.0,,,127.0,36.0,6,nonmetro_adjacent
22005,2018,6600,37676,2911,27220,4606,406,0,98,736,754,40,76,6481,0.00606061,0.0115152,0.98197,0.555636,0.0429307,0.401433,10.2738,3470.0,1999.0,617.13,0.00459797,9.51592,-0.516808,0.00000846243,0.0699533,0.172019,0.0766973,1195.0,81.0,,33.0,357.0,2,small_metro
22007,2018,193,531,16,451,160,2,0,6,13,12,3,2,188,0.015544,0.0103627,0.974093,0.532064,0.0160321,0.451904,5.17098,341.0,299.0,1216.43,0.00824495,7.68183,-0.55675,2.39353e-9,0.00956014,0.301206,0.0647696,83.0,,,1.0,3.0,2,small_metro
22009,2018,676,3549,81,2096,410,2,0,82,125,57,82,1,593,0.121302,0.00147929,0.877219,0.619804,0.014146,0.36605,8.47041,1022.0,784.0,944.664,0.0053504,8.70712,-0.696788,4.86492e-8,0.0257056,0.245777,0.0700461,228.0,,,94.0,54.0,6,nonmetro_adjacent
22011,2018,582,2939,168,2025,447,0,0,11,92,32,8,0,574,0.0137457,0.0,0.986254,0.572681,0.0327358,0.394583,8.81787,905.0,716.0,972.53,0.00567808,8.60933,-0.703888,2.26702e-8,0.0232586,0.245724,0.0689814,304.0,,,6.0,35.0,6,nonmetro_adjacent
22013,2018,273,1374,69,925,153,0,0,8,87,25,7,1,265,0.025641,0.003663,0.970696,0.580236,0.0291385,0.390625,8.67399,544.0,452.0,1146.44,0.00594783,8.25212,-0.662722,4.42755e-9,0.0141378,0.295042,0.0651253,152.0,,,4.0,90.0,8,nonmetro_adjacent
22015,2018,7153,46030,5046,31145,4650,237,2,312,705,1247,353,228,6572,0.0493499,0.0318747,0.918775,0.559833,0.0613712,0.378796,11.4946,4130.0,2462.0,513.942,0.0046542,9.85405,-0.206574,0.0000637513,0.0897299,0.156229,0.0791422,1294.0,239.0,,371.0,365.0,2,small_metro
22017,2018,18709,112357,9797,78320,13101,320,12,577,2688,2011,1312,142,17240,0.0701267,0.00758993,0.921482,0.560457,0.0488692,0.390674,10.7154,6915.0,3835.0,486.609,0.00385924,10.0585,0.0167271,0.000202852,0.136778,0.155749,0.0818342,2195.0,201.0,13.0,581.0,934.0,2,small_metro
22019,2018,11647,70278,4415,46199,8342,127,2,220,1738,1218,210,43,11389,0.0180304,0.00369194,0.977848,0.581329,0.0365202,0.382151,10.3797,4818.0,2777.0,578.742,0.00415987,9.78646,-0.479287,0.0000148665,0.0952237,0.171352,0.0784707,1659.0,149.0,0.0,317.0,687.0,2,small_metro
22021,2018,101,612,14,346,59,0,0,27,5,10,19,0,82,0.188119,0.0,0.811881,0.62963,0.0144033,0.355967,9.62376,396.0,360.0,1158.82,0.00626598,8.03376,-0.58686,2.80074e-9,0.0114896,0.291912,0.0653381,60.0,,,24.0,2.0,8,nonmetro_adjacent
22023,2018,714,7020,493,2583,592,0,0,20,55,47,18,1,695,0.0252101,0.00140056,0.973389,0.695325,0.0488312,0.255844,14.1401,999.0,776.0,701.003,0.00598704,8.47919,-0.454776,9.8536e-8,0.0274355,0.202324,0.0732969,397.0,,,17.0,64.0,2,small_metro
22025,2018,111,357,7,268,73,0,0,17,15,6,14,0,97,0.126126,0.0,0.873874,0.564873,0.0110759,0.424051,5.69369,200.0,186.0,1359.61,0.0112662,7.05599,-0.506676,5.03571e-10,0.00576327,0.333408,0.061659,48.0,,,28.0,4.0,9,rural
22027,2018,251,1573,77,817,153,2,0,32,54,10,31,0,220,0.123506,0.0,0.876494,0.637617,0.031212,0.331171,9.82868,606.0,484.0,969.787,0.00541908,8.38597,-0.551267,5.21802e-8,0.015841,0.235652,0.0669093,137.0,0.0,,65.0,22.0,9,rural
22029,2018,436,2216,77,1315,277,2,0,9,113,35,11,1,424,0.0252294,0.00229358,0.972477,0.614191,0.0213415,0.364468,8.27523,649.0,520.0,1093.73,0.00646291,8.27561,-0.671045,1.67002e-8,0.016578,0.280323,0.0667379,214.0,,,2.0,43.0,6,nonmetro_adjacent
22031,2018,751,4015,168,2626,562,4,13,9,117,46,9,6,736,0.011984,0.00798935,0.980027,0.589661,0.0246732,0.385666,9.06658,936.0,730.0,960.754,0.00502106,8.71697,-0.716927,3.05545e-8,0.0233015,0.246388,0.067989,349.0,,31.0,39.0,46.0,2,small_metro
22033,2018,51701,405473,50433,257699,35750,1201,130,2394,5441,6785,3273,412,47952,0.0633063,0.0079689,0.927487,0.568204,0.0706736,0.361123,13.8025,11306.0,5330.0,325.883,0.00308532,10.5162,1.55693,0.0375416,0.214198,0.13136,0.085861,3777.0,827.0,189.0,1439.0,1606.0,2,small_metro
22035,2018,77,222,9,217,61,1,0,1,11,3,4,0,73,0.0519481,0.0,0.948052,0.495536,0.0200893,0.484375,5.81818,178.0,164.0,1243.36,0.0113799,6.99734,-0.429264,7.25829e-10,0.00533729,0.295625,0.0641974,43.0,,,,4.0,8,nonmetro_adjacent
22037,2018,549,4234,92,1775,249,2,0,232,46,20,179,2,368,0.326047,0.00364299,0.67031,0.693985,0.0150795,0.290936,11.1129,862.0,683.0,949.96,0.00584847,8.57393,-0.647056,2.29508e-8,0.0225154,0.250426,0.06968,172.0,,,235.0,53.0,2,small_metro
22039,2018,733,3979,62,1882,512,0,0,63,127,31,16,1,716,0.0218281,0.00136426,0.976808,0.671788,0.0104677,0.317744,8.08049,811.0,624.0,1070.95,0.00616782,8.37892,-0.715512,9.43747e-9,0.0196795,0.284075,0.0673127,246.0,0.0,,101.0,34.0,6,nonmetro_adjacent
22041,2018,294,1650,37,997,189,16,0,29,50,10,24,0,270,0.0816327,0.0,0.918367,0.614754,0.0137854,0.37146,9.12925,551.0,459.0,1133.56,0.00743657,8.01386,-0.64968,8.37802e-9,0.0144858,0.283756,0.0655778,125.0,24.0,,32.0,19.0,6,nonmetro_adjacent
22043,2018,223,1149,50,744,93,13,0,62,43,12,7,3,213,0.0313901,0.0134529,0.955157,0.591354,0.0257334,0.382913,8.713,579.0,508.0,965.556,0.00582399,8.42513,-0.570627,1.19476e-8,0.0166754,0.237639,0.0676387,70.0,19.0,,77.0,10.0,3,small_metro
22045,2018,1949,10713,747,6465,1358,12,0,44,310,225,41,10,1898,0.0210364,0.00513084,0.973833,0.597657,0.0416736,0.360669,9.19702,1999.0,1383.0,757.671,0.00444639,9.34792,-0.725785,7.46134e-7,0.0458232,0.205932,0.0729802,599.0,6.0,,98.0,170.0,4,nonmetro_adjacent
22047,2018,2464,16739,1223,9495,1705,50,0,89,351,269,51,9,2404,0.0206981,0.0036526,0.975649,0.609644,0.0445424,0.345813,11.1433,2230.0,1466.0,672.144,0.00373883,9.39655,-0.558285,8.03259e-7,0.0510292,0.187289,0.0753275,713.0,62.0,,104.0,257.0,2,small_metro
22049,2018,218,1154,43,817,150,1,0,6,56,5,7,0,211,0.0321101,0.0,0.96789,0.572989,0.0213505,0.40566,9.23853,439.0,369.0,1142.43,0.00827376,7.7967,-0.592149,3.76366e-9,0.0117952,0.281736,0.0653723,121.0,,,4.0,20.0,6,nonmetro_adjacent
22051,2018,53937,339260,36016,256769,39633,594,84,998,6424,6204,1693,563,51640,0.0313885,0.0104381,0.957413,0.536766,0.0569833,0.406251,11.7182,10028.0,4342.0,391.909,0.00417185,10.0995,0.826933,0.0112129,0.168896,0.13216,0.083107,3077.0,369.0,175.0,875.0,1408.0,1,large_metro
22053,2018,554,2860,85,1679,387,0,0,40,94,33,29,0,525,0.0523466,0.0,0.947653,0.618512,0.0183824,0.363106,8.34657,897.0,716.0,1047.86,0.00514831,8.71859,-0.771402,1.2892e-8,0.0224798,0.275045,0.0677413,251.0,,,82.0,32.0,2,small_metro
22055,2018,18368,126924,16930,77830,13255,351,10,643,2175,1934,326,164,17873,0.0177483,0.00892857,0.973051,0.572545,0.07637,0.351085,12.069,6723.0,3365.0,454.788,0.00326865,10.2819,0.148108,0.000199508,0.125615,0.140502,0.0808422,2139.0,294.0,22.0,758.0,730.0,2,small_metro
22057,2018,2120,11567,574,7547,1431,85,0,66,376,162,62,13,2044,0.0292453,0.00613208,0.964151,0.587515,0.0291548,0.38333,9.28679,2025.0,1430.0,789.462,0.00537431,9.16502,-0.796678,2.06971e-7,0.0464397,0.215702,0.0727555,533.0,73.0,,90.0,186.0,3,small_metro
22059,2018,253,1723,161,1263,167,2,0,37,31,16,4,0,249,0.0158103,0.0,0.98419,0.547506,0.0511598,0.401335,12.4387,553.0,453.0,1053.72,0.00592218,8.16226,-0.564607,1.46838e-8,0.0148027,0.262143,0.0671238,186.0,,,42.0,13.0,8,nonmetro_adjacent
22061,2018,1726,9591,820,7218,1121,189,0,69,196,151,61,6,1659,0.0353418,0.00347625,0.961182,0.544047,0.0465143,0.409439,10.2138,2152.0,1536.0,723.139,0.00455312,9.41404,-0.688379,6.33596e-7,0.0523526,0.193863,0.0748425,592.0,145.0,,107.0,91.0,4,nonmetro_adjacent
22063,2018,3266,16278,907,12363,2641,9,0,34,267,315,30,34,3192,0.00918555,0.0104103,0.977342,0.5509,0.0306958,0.418404,9.04715,2026.0,1296.0,782.003,0.00719329,8.92047,-0.671001,6.99651e-7,0.0443887,0.214927,0.074934,711.0,1.0,,50.0,97.0,2,small_metro
22065,2018,272,1546,53,719,163,0,0,22,62,25,19,3,250,0.0698529,0.0110294,0.919118,0.666954,0.0228645,0.310181,8.52206,477.0,398.0,1120.85,0.00665051,7.9915,-0.597897,4.94438e-9,0.0128477,0.283756,0.0663513,118.0,,,59.0,36.0,6,nonmetro_adjacent
22067,2018,405,2484,74,1478,289,5,0,11,70,30,8,1,396,0.0197531,0.00246914,0.977778,0.615461,0.018335,0.366204,9.96543,795.0,652.0,1059.88,0.00572609,8.52751,-0.734407,9.86111e-9,0.0208233,0.27985,0.0682679,256.0,8.0,,12.0,21.0,3,small_metro
22069,2018,1135,5722,340,3786,744,6,0,162,163,60,60,7,1068,0.0528634,0.0061674,0.940969,0.581032,0.0345248,0.384444,8.67665,1460.0,1118.0,868.636,0.00456135,9.20099,-0.81196,7.11912e-8,0.0357609,0.232997,0.070724,431.0,1.0,,187.0,37.0,6,nonmetro_adjacent
22071,2018,63975,404514,48433,309023,39556,1917,196,1721,7782,12803,1350,650,61923,0.021102,0.0101602,0.967925,0.530879,0.0635629,0.405558,11.9104,11404.0,5299.0,330.405,0.00374762,10.2888,1.4992,0.122129,0.211279,0.120638,0.083202,3423.0,884.0,298.0,1347.0,1809.0,1,large_metro
22073,2018,8447,59703,7131,35722,6357,204,5,276,878,727,941,54,7446,0.1114,0.0063928,0.881496,0.58215,0.0695327,0.348317,12.1411,5043.0,2707.0,496.702,0.00344716,10.0347,-0.00532092,0.0000297888,0.10116,0.164429,0.0822959,1517.0,151.0,5.0,361.0,527.0,3,small_metro
22075,2018,1298,9836,640,5356,752,10,0,59,168,309,9,11,1273,0.00693374,0.00847458,0.98074,0.621273,0.0404245,0.338302,12.1972,1925.0,1427.0,681.433,0.00366067,9.49797,-0.564314,4.65584e-7,0.0498762,0.189026,0.0754715,516.0,2.0,,81.0,143.0,1,large_metro
22077,2018,659,2404,104,1955,555,6,0,13,46,39,9,4,646,0.0136571,0.0060698,0.980273,0.538651,0.0233027,0.438046,6.77238,752.0,575.0,1045.22,0.00701448,8.35137,-0.662107,1.94498e-8,0.0186564,0.272041,0.0681596,275.0,,,8.0,47.0,2,small_metro
22079,2018,6918,40272,1705,24569,4734,58,4,553,964,605,270,20,6627,0.0390286,0.00289101,0.957936,0.605175,0.0256214,0.369203,9.61925,3820.0,2377.0,647.906,0.00427152,9.66829,-0.683188,0.00000162305,0.0786306,0.188559,0.0768895,1176.0,95.0,1.0,597.0,269.0,3,small_metro
22081,2018,250,1173,21,564,170,2,0,4,55,19,1,0,249,0.004,0.0,0.996,0.667235,0.0119454,0.320819,7.032,405.0,336.0,1244.4,0.00953095,7.68068,-0.622612,2.19947e-9,0.0105137,0.328847,0.0642624,120.0,,,1.0,26.0,8,nonmetro_adjacent
22083,2018,337,2051,98,1309,253,1,0,10,58,15,8,3,326,0.0237389,0.00890208,0.967359,0.593117,0.0283401,0.378543,10.2611,666.0,556.0,1088.95,0.00539315,8.45057,-0.696205,1.98826e-8,0.0174781,0.274182,0.0661962,238.0,,,5.0,36.0,3,small_metro
22085,2018,413,1996,95,1439,262,0,0,15,111,25,15,0,398,0.0363196,0.0,0.96368,0.565439,0.0269122,0.407649,8.54722,662.0,519.0,1108.61,0.0060474,8.34387,-0.704566,1.32126e-8,0.0160467,0.2901,0.0650685,204.0,,,27.0,38.0,8,nonmetro_adjacent
22087,2018,1760,8200,426,6393,1310,23,0,26,247,154,9,9,1740,0.00511364,0.00511364,0.988636,0.545975,0.0283641,0.425661,8.53352,1747.0,1245.0,815.585,0.00566672,9.02972,-0.741206,1.27131e-7,0.0413815,0.221214,0.0732071,530.0,13.0,,23.0,148.0,1,large_metro
